year,unit_id,old_name,new_name,old_unit_type,new_unit_type,reason,note
1989,adm_1989_140,Саргатский муниципальный район,Саргатский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_141,Чебулинский муниципальный округ,Чебулинский район,округ,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_142,Юргинский муниципальный округ,Юргинский район,округ,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_144,Усть-Таркский муниципальный район,Усть-Таркский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_146,Яшкинский муниципальный округ,Яшкинский район,округ,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_147+adm_1989_243,Куйбышевский муниципальный район,Куйбышевский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_148,Армизонский муниципальный район,Армизонский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_149,Венгеровский муниципальный район,Венгеровский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_15,Рубцовский муниципальный район,Рубцовский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_150,Тисульский муниципальный район,Тисульский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_151,Упоровский муниципальный район,Упоровский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_152+adm_1989_255,Тюкалинский муниципальный район,Тюкалинский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_153,Кожевниковский муниципальный район,Кожевниковский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_154,Убинский муниципальный район,Убинский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_155,Колыванский муниципальный район,Колыванский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_156+adm_1989_253,Ишимский муниципальный район,Ишимский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_157,Яйский муниципальный округ,Яйский район,округ,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_158,Ижморский муниципальный округ,Ижморский район,округ,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_159,Абатский муниципальный район,Абатский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_16,Солонешенский муниципальный район,Солонешенский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_160,Седельниковский муниципальный район,Седельниковский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_161,Крутинский муниципальный район,Крутинский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_163,Колосовский муниципальный район,Колосовский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_164,Омутинский муниципальный район,Омутинский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_165,Голышмановский,Голышмановский район,район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_166+adm_1989_248,Мариинский муниципальный район,Мариинский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_167,Исетский муниципальный район,Исетский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_168,Заводоуковский,Заводоуковский район,район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_169,Сорокинский муниципальный район,Сорокинский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_170,Шегарский муниципальный район,Шегарский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_171,Северный муниципальный район,Северный район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_172+adm_1989_238,Ялуторовский муниципальный район,Ялуторовский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_173,Кыштовский муниципальный район,Кыштовский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_174,Аромашевский муниципальный район,Аромашевский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_175,Юргинский муниципальный район,Юргинский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_176+adm_1989_250,Томский муниципальный район,Томский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_177,Большеуковский муниципальный район,Большеуковский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_178,Викуловский муниципальный район,Викуловский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_179+adm_1989_239,Тюменский муниципальный район,Тюменский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_18,Майминский муниципальный район,Майминский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_180,Кривошеинский муниципальный район,Кривошеинский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_181,Знаменский муниципальный район,Знаменский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_182+adm_1989_249,Асиновский муниципальный район,Асиновский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_183,Бакчарский муниципальный район,Бакчарский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_184,Молчановский муниципальный район,Молчановский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_185,Нижнетавдинский муниципальный район,Нижнетавдинский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_186,Ярковский муниципальный район,Ярковский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_187,Тегульдетский муниципальный район,Тегульдетский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_188,Первомайский муниципальный район,Первомайский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_189,Усть-Ишимский муниципальный район,Усть-Ишимский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_19,Егорьевский муниципальный район,Егорьевский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_190+adm_1989_254,Тарский муниципальный район,Тарский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_191,Вагайский муниципальный район,Вагайский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_192+adm_1989_262,Тобольский муниципальный район,Тобольский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_193+adm_1989_251,Колпашевский муниципальный район,Колпашевский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_194+adm_1989_252,Парабельский муниципальный район,Парабельский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_195,Верхнекетский муниципальный район,Верхнекетский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_196,Уватский муниципальный район,Уватский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_197+adm_1989_237,Александровский муниципальный район,Александровский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_198,Каргасокский муниципальный район,Каргасокский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_199+adm_1989_233,Нефтеюганский муниципальный район,Нефтеюганский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_2,Усть-Коксинский муниципальный район,Усть-Коксинский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_20,Алтайский муниципальный район,Алтайский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_200+adm_1989_236,Кондинский муниципальный район,Кондинский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_201,Советский муниципальный район,Советский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_202+adm_1989_227+adm_1989_228+adm_1989_229+adm_1989_230,Нижневартовский муниципальный район,Нижневартовский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_203+adm_1989_234,Ханты-Мансийский муниципальный район,Ханты-Мансийский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_204+adm_1989_231+adm_1989_232,Сургутский муниципальный район,Сургутский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_205+adm_1989_235,Октябрьский муниципальный район,Октябрьский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_206+adm_1989_225,Белоярский муниципальный район,Белоярский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_207,Березовский муниципальный район,Березовский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_208,Шурышкарский муниципальный район,Шурышкарский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_209,Красноселькупский муниципальный район,Красноселькупский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_21,Чойский муниципальный район,Чойский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_210+adm_1989_226,Муниципальный округ Пуровский район,Пуровский район,округ,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_211+adm_1989_223+adm_1989_224,Муниципальный округ Надымский район,Надымский район,округ,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_215,Тяжинский муниципальный округ,Тяжинский район,округ,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_216,Тевризский муниципальный район,Тевризский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_217,Чаинский муниципальный район,Чаинский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
1989,adm_1989_218,Зырянский муниципальный район,Зырянский район,муниципальный район,район,v122_1989_admin_atd_not_municipal,v122: исторический слой 1989 нормализован к административно-территориальному словарю; поздняя муниципальная терминология и переписные пометы не считаются сменой района.
