unit_id,name,unit_type,admin_parent,old_unit_type,old_urban_pop,new_urban_pop,old_rural_pop,new_rural_pop,old_urban_share,new_urban_share,strict_city_pop,worker_settlement_pop,urban_settlements_1947,method,note
adm_1947_11,Угловский район,район,Алтайский край,район,3742.0,0,20369.0,24111,0.155199,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_12,Чарышский район,район,Алтайский край,район,5091.0,0,27716.0,32807,0.15518,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_13,Краснощековский район,район,Алтайский край,район,4576.0,0,24912.0,29488,0.155182,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_14,Рубцовский район,район,Алтайский край,район,4504.0,0,24519.0,29023,0.155187,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_15,Ойрот-Туринский район,район,Ойротская автономная область,район,3831.0,0,20857.0,24688,0.155177,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_17,Алтайский район,район,Алтайский край,район,5952.0,0,32399.0,38351,0.155198,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_18,Белоглаэовский район,район,Алтайский край,район,2382.0,0,12970.0,15352,0.155159,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_19,Егорьевский район,район,Алтайский край,район,3392.0,0,18468.0,21860,0.155169,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_20,Поспелихинский район,район,Алтайский край,район,3905.0,0,21260.0,25165,0.155176,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_21,Михайловский район,район,Алтайский край,район,3467.0,0,18875.0,22342,0.155179,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_22,Усть-Калманский район,район,Алтайский край,район,4897.0,0,26658.0,31555,0.155189,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_23,Солонешенский район,район,Алтайский край,район,6816.0,0,37106.0,43922,0.155184,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_24,Волчихинский район,район,Алтайский край,район,3911.0,0,21292.0,25203,0.15518,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_25,Смоленский район,район,Алтайский край,район,5010.0,0,27275.0,32285,0.15518,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_26,Грязнухинский район (сельсное население),район,Алтайский край,район,3835.0,0,20877.0,24712,0.155188,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_27,Новичихинский район,район,Алтайский край,район,2916.0,0,15876.0,18792,0.155172,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_28,Ключевский район,район,Алтайский край,район,3111.0,0,16936.0,20047,0.155185,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_29,Шипуновский район,район,Алтайский край,район,5074.0,0,27623.0,32697,0.155182,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_30,Быстроистокский район,район,Алтайский край,район,2922.0,0,15906.0,18828,0.155194,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_31,Алейский район,район,Алтайский край,район,4122.0,23407,22441.0,3156,0.155178,0.881188,23407,0,"Алейск (город) — 23407 [1939=20300, 1959=28982]",v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_32,Старобардинский район,район,Алтайский край,район,4607.0,0,25078.0,29685,0.155196,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_33,Сростинский район,район,Алтайский край,район,2278.0,0,12404.0,14682,0.155156,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_34,Турочакский район,район,Ойротская автономная область,район,3605.0,0,19624.0,23229,0.155194,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_35,Усть-Пристанский район,район,Алтайский край,район,6009.0,0,32713.0,38722,0.155183,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_36,Кулундинский район,район,Алтайский край,район,2307.0,0,12559.0,14866,0.155186,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_37,Романовский район,район,Алтайский край,район,2810.0,0,15299.0,18109,0.155171,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_38,Зональный район,район,Алтайский край,район,7450.0,0,40557.0,48007,0.155186,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_39,Родинский район,район,Алтайский край,район,4539.0,0,24711.0,29250,0.155179,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_40,Мамонтовский район,район,Алтайский край,район,3995.0,0,21745.0,25740,0.155206,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_41,Марушинский район,район,Алтайский край,район,4023.0,0,21899.0,25922,0.155196,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_42,Топчихинский район,район,Алтайский край,район,6590.0,0,35873.0,42463,0.155194,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_43,Табунский район,район,Алтайский край,район,1934.0,0,10530.0,12464,0.155167,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_44,Солтонский район,район,Алтайский край,район,4841.0,0,26354.0,31195,0.155185,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_45,Завьяловский район,район,Алтайский край,район,3259.0,0,17741.0,21000,0.15519,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_46,Парфеновский район,район,Алтайский край,район,3910.0,0,21285.0,25195,0.15519,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_47,Благовещенский район,район,Алтайский край,район,4904.0,0,26694.0,31598,0.1552,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_48,Калманский,район,Алтайский край,район,4069.0,0,22151.0,26220,0.155187,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_49,Троицкий район,район,Алтайский край,район,6830.0,0,37183.0,44013,0.155181,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_50,Яминский район,район,Алтайский край,район,3223.0,0,17544.0,20767,0.155198,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_51,Ребрихинский,район,Алтайский край,район,3233.0,0,17597.0,20830,0.155209,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_52,Ребрихинский район,район,Алтайский край,район,3446.0,0,18761.0,22207,0.155176,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_53,Таштагольский район,район,Кемеровская область,район,5459.0,0,29718.0,35177,0.155187,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_54,Славгородский район,район,Алтайский край,район,2479.0,0,13494.0,15973,0.155199,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_55,Барнаульский район,район,Алтайский край,район,6371.0,0,34683.0,41054,0.155186,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_56,Знаменский,район,Алтайский край,район,2692.0,0,14656.0,17348,0.155176,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_57,Суетский район,район,Алтайский край,район,2543.0,0,13844.0,16387,0.155184,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_58,Павловский район,район,Алтайский край,район,3294.0,9237,17930.0,11987,0.155202,0.435215,0,9237,"Павловск (р.п./ПГТ) — 9237 [1939=8866, 1959=9823]",v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_59,Тюменцевский район,район,Алтайский край,район,3368.0,0,18334.0,21702,0.155193,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_60,Косихинский район,район,Алтайский край,район,5345.0,0,29100.0,34445,0.155175,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_61,Ельцовский район,район,Алтайский край,район,4502.0,0,24511.0,29013,0.155172,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_62,Баевский район,район,Алтайский край,район,4601.0,0,25044.0,29645,0.155203,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_64,Кузедеевский район,район,Кемеровская область,район,2621.0,0,14271.0,16892,0.155162,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_65,Бурлинский район,район,Алтайский край,район,3139.0,0,17089.0,20228,0.155181,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_66,Шелаболихинский район,район,Алтайский край,район,4091.0,0,22271.0,26362,0.155185,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_67,Кытмановский район,район,Алтайский край,район,4087.0,0,22246.0,26333,0.155204,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_68,Хабарский район,район,Алтайский край,район,3842.0,0,20918.0,24760,0.15517,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_69,Краюшкинский район,район,Алтайский край,район,5378.0,0,29277.0,34655,0.155187,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_70,Тогульский район,район,Алтайский край,район,3353.0,0,18255.0,21608,0.155174,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_71,Карасукский район,район,Новосибирская область,район,4401.0,0,23959.0,28360,0.155183,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_72,Каменский район,район,Алтайский край,район,5400.0,0,29398.0,34798,0.155181,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_73,Панкрушихинский район,район,Алтайский край,район,4236.0,0,23060.0,27296,0.155188,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_74,Тальменский район,район,Алтайский край,район,6132.0,0,33384.0,39516,0.155178,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_75,Русско-Полянский,район,Омская область,район,2629.0,0,14312.0,16941,0.155186,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_76,Сорокинский район,район,Алтайский край,район,6518.0,0,35485.0,42003,0.155179,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_77,Здвинский район,район,Новосибирская область,район,4830.0,0,26292.0,31122,0.155196,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_78,Веселовский район,район,Новосибирская область,район,3326.0,0,18106.0,21432,0.155189,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_79,Прокопьевский район,район,Кемеровская область,район,4544.0,0,24737.0,29281,0.155186,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_81,Краснозерский район,район,Новосибирская область,район,4414.0,0,24028.0,28442,0.155193,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_82,Андреевский район,район,Новосибирская область,район,4018.0,0,21874.0,25892,0.155183,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_83,Крутихинский район,район,Алтайский край,район,3390.0,0,18455.0,21845,0.155184,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_84,Одесский район,район,Омская область,район,2988.0,0,16263.0,19251,0.155213,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_85,Павлоградский район,район,Омская область,район,2031.0,0,11054.0,13085,0.155216,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_86,Мысковский район,район,Кемеровская область,район,5540.0,0,30162.0,35702,0.155173,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_87,Сузунский район,район,Новосибирская область,район,5602.0,9234,30496.0,26864,0.155189,0.255804,0,9234,"Сузун (р.п./ПГТ) — 9234 [1939=7072, 1959=13778]",v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_88,Залесовский район,район,Алтайский край,район,5914.0,0,32196.0,38110,0.155182,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_89,Иртышский район,район,Омская область,район,1035.0,0,5633.0,6668,0.155219,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_90,Черепановский район,район,Новосибирская область,район,5791.0,28009,31524.0,9306,0.155192,0.75061,28009,0,"Черепаново (город) — 28009 [1939=24100, 1959=35093]",v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_91,Кочковский район,район,Новосибирская область,район,3229.0,0,17575.0,20804,0.155211,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_92,Черлакский,район,Омская область,район,6014.0,0,32737.0,38751,0.155196,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_93,Ордынский район,район,Новосибирская область,район,6000.0,0,32666.0,38666,0.155175,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_94,Беловский район,район,Кемеровская область,район,5180.0,0,28198.0,33378,0.155192,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_95,Полтавский район,район,Омская область,район,4763.0,0,25927.0,30690,0.155197,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_96,Кузнецкий район,район,Кемеровская область,район,4378.0,0,23835.0,28213,0.155177,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
adm_1947_97,Таврический район,район,Омская область,район,2804.0,0,15266.0,18070,0.155174,0.0,0,0,,v123_status_based_urban_settlement_recheck_1947,"v123: снято равномерное распределение городской доли по районам; городское население оставлено только у отдельных горсоветов/городов и у районов с известными городами, рабочими посёлками или ПГТ."
